2016-11-03 12:31:55,241 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-03 12:31:55,248 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ljm7b\Documents\Big_Data_Fall_2016\Source\Data_Store_Servlet\Team4_Servlet_BigData\src\main\resources
2016-11-03 12:31:55,255 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-03 12:31:55,268 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ljm7b\Documents\Big_Data_Fall_2016\Source\Data_Store_Servlet\Team4_Servlet_BigData\src\test\resources
2016-11-03 12:32:30,080 [Worker-44] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-03 12:32:30,091 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ljm7b\Documents\Big_Data_Fall_2016\Source\Data_Store_Servlet\Team4_Servlet_BigData\src\main\resources
2016-11-03 12:32:30,099 [Worker-44] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-03 12:32:30,108 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ljm7b\Documents\Big_Data_Fall_2016\Source\Data_Store_Servlet\Team4_Servlet_BigData\src\test\resources
2016-11-03 12:32:42,861 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-03 12:32:42,868 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ljm7b\Documents\Big_Data_Fall_2016\Source\Data_Store_Servlet\Team4_Servlet_BigData\src\main\resources
2016-11-03 12:32:42,876 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-03 12:32:42,888 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ljm7b\Documents\Big_Data_Fall_2016\Source\Data_Store_Servlet\Team4_Servlet_BigData\src\test\resources
2016-11-03 12:34:13,927 [Worker-42] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-03 12:34:13,933 [Worker-42] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ljm7b\Documents\Big_Data_Fall_2016\Source\Data_Store_Servlet\Team4_Servlet_BigData\src\main\resources
2016-11-03 12:34:13,939 [Worker-42] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-03 12:34:13,949 [Worker-42] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ljm7b\Documents\Big_Data_Fall_2016\Source\Data_Store_Servlet\Team4_Servlet_BigData\src\test\resources
2016-11-03 12:34:39,003 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-03 12:34:39,008 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ljm7b\Documents\Big_Data_Fall_2016\Source\Data_Store_Servlet\Team4_Servlet_BigData\src\main\resources
2016-11-03 12:34:39,013 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-03 12:34:39,024 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ljm7b\Documents\Big_Data_Fall_2016\Source\Data_Store_Servlet\Team4_Servlet_BigData\src\test\resources
2016-11-03 12:36:14,100 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-03 12:36:14,114 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ljm7b\Documents\Big_Data_Fall_2016\Source\Data_Store_Servlet\Team4_Servlet_BigData\src\main\resources
2016-11-03 12:36:14,129 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-03 12:36:14,140 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ljm7b\Documents\Big_Data_Fall_2016\Source\Data_Store_Servlet\Team4_Servlet_BigData\src\test\resources
2016-11-03 12:47:36,924 [Worker-52] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-03 12:47:36,932 [Worker-52] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ljm7b\Documents\Big_Data_Fall_2016\Source\Data_Store_Servlet\Team4_Servlet_BigData\src\main\resources
2016-11-03 12:47:36,939 [Worker-52] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-03 12:47:36,951 [Worker-52] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ljm7b\Documents\Big_Data_Fall_2016\Source\Data_Store_Servlet\Team4_Servlet_BigData\src\test\resources
2016-11-04 19:13:25,348 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-04 19:13:25,361 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ljm7b\Documents\Big_Data_Fall_2016\Source\Data_Store_Servlet\Team4_Servlet_BigData\src\main\resources
2016-11-04 19:13:25,364 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-04 19:13:25,371 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ljm7b\Documents\Big_Data_Fall_2016\Source\Data_Store_Servlet\Team4_Servlet_BigData\src\test\resources
2016-11-04 19:13:29,820 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-04 19:13:29,830 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ljm7b\Documents\Big_Data_Fall_2016\Source\Data_Store_Servlet\Team4_Servlet_BigData\src\main\resources
2016-11-04 19:13:29,832 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-04 19:13:29,843 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ljm7b\Documents\Big_Data_Fall_2016\Source\Data_Store_Servlet\Team4_Servlet_BigData\src\test\resources
2016-11-04 23:22:38,848 [Worker-82] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-04 23:22:38,916 [Worker-82] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ljm7b\Documents\Big_Data_Fall_2016\Source\Data_Store_Servlet\Team4_Servlet_BigData\src\main\resources
2016-11-04 23:22:38,919 [Worker-82] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-04 23:22:38,954 [Worker-82] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\ljm7b\Documents\Big_Data_Fall_2016\Source\Data_Store_Servlet\Team4_Servlet_BigData\src\test\resources
